commit_sha,author,file_name
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/browser/parts/media/projectBarPart.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/browser/parts/media/sessionReadOnlyBanner.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/browser/parts/media/titlebarpart.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/browser/parts/mobile/mobileChatShell.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/common/sizes.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/accountMenu/browser/media/accountTitleBarWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/accountMenu/browser/media/accountWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/accountMenu/browser/media/chatPetAchievementBadges.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/agentFeedback/browser/media/agentFeedbackAttachment.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/agentFeedback/browser/media/agentFeedbackEditorInput.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/agentFeedback/browser/media/agentFeedbackEditorWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/aiCustomizationTreeView/browser/media/aiCustomizationTreeView.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/aquarium/browser/media/aquarium.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/automations/browser/automationTools.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/automations/browser/media/automationDialog.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/changes/browser/media/changesView.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/changes/browser/media/checksWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/changes/browser/media/multiFileDiffEditor.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/changes/browser/media/sessionChangesEditor.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/chatInput.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/chatWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/externalSessionBanner.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/newChatInSession.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/newSessionPromptOptions.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/noAgentHostEmptyState.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/runScriptAction.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/media/sessionChatInputToolbarDebug.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/openSessionLinkOpener.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/requestOriginProvider.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/sessionTurnChanges.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/sessionsOpenerParticipant.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/browser/voiceBridge.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/chat/test/browser/sessionTurnChanges.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/editor/browser/media/emptyFileEditor.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/files/browser/media/filesView.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/github/browser/media/githubReferenceList.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/github/browser/media/issueHover.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/github/browser/media/pullRequestHover.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/policyBlocked/browser/media/sessionsPolicyBlocked.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/agentHostDiffs.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/agentHostForkActions.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionChangesets.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/agentHostSessionFiles.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/localAgentHostSessionsProvider.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/browser/openAgentHostStateFileAction.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/test/browser/openAgentHostStateFile.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/media/hostFilter.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/media/hostPickerSheet.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/remoteAgentHost.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/remoteAgentHostSessionsProvider.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessionInputBanners/browser/media/sessionInputBanners.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/automationsCards.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/blockedSessionsList.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/customizationsToolbar.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/newSessionActionViewItem.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/sessionsTitleBarWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/media/sessionsViewPane.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/sessionsLifecycleTracker.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/sessionsTelemetry.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/sessionsTypedCharactersTracker.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/sessionsWindowNotifier.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/browser/views/automationsView.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/test/browser/sessionsLifecycleTracker.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/test/browser/sessionsTelemetry.contribution.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/contrib/sessions/test/browser/sessionsTypedCharactersTracker.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/services/sessions/browser/sessionNavigation.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/services/sessions/browser/sessionOpenTelemetryService.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/sessions/services/sessions/test/browser/sessionOpenTelemetryService.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/api/common/extHostTypeConverters.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/api/common/extHostTypes.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/agentsVoice/browser/agentsVoiceWidget.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/agentsVoice/browser/components/headerComponent.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/accessibility/chatResponseAccessibleView.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/actions/openAgentHostStateFileAction.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentCustomizationItemProvider.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostLanguageModelProvider.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostResponseFileChanges.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionHandler.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSnapshotController.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/openSessionLinkOpener.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/stateToProgressAdapter.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/aiCustomization/aiCustomizationIcons.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationManagement.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/aiCustomization/media/aiCustomizationWelcomePromptLaunchers.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/chatQuotaNotification.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/chatResponseFileChangesService.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/chatSessions/chatSessions.contribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/tools/clientToolSetsContribution.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatAutoModeResolutionContentPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatCollapsibleContentPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatErrorConfirmationPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatSubagentContentPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatThinkingContentPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatThinkingStyleContentPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatTurnPillsPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatAutoModeResolution.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatCollapsibleContentPart.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatConfirmationWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatPlanReview.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatQuestionCarousel.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatSubagentOpenChat.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatToolConfirmationCarousel.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/toolInvocationParts/chatAutomationConfiguredResultSubPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatContentParts/toolInvocationParts/chatSessionCreatedResultSubPart.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/chatListRenderer.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/input/chatInputNotificationService.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/input/chatInputNotificationWidget.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/input/media/chatGoalBannerWidget.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/media/chat.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widget/media/chatPet/accessories/bamboo-hat.png
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widgetHosts/editor/chatEditorInput.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/browser/widgetHosts/viewPane/chatViewPane.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/chatAutoModeExplainability.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/chatSelectedModel.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/chatService/chatService.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/chatService/chatServiceImpl.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/chatSessionsService.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/constants.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/languageModels.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/model/chatModel.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/model/chatSessionOperationLog.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/common/promptSyntax/languageProviders/promptValidator.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/electron-browser/media/tunnelHost.css
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentCustomizationItemProvider.test.ts
a11fdbb6eb8ed6edb3e637b369c71d20f2ecba64,sukumarp2022,src/vs/workbench/contrib/chat/test/browser/agentSessions/agentHostChatContribution.test.ts
bcb6d46805611b8b41877d13006af21396d6fd30,sukurcf,src/vs/workbench/contrib/chat/test/browser/widget/input/permissionPickerActionItem.test.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,build/linux/rpm/dep-lists.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,remote/package-lock.json
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,remote/package.json
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/platform/agentHost/node/copilot/copilotSessionWrapper.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/platform/agentHost/test/node/e2e/harness/modelRequestProjection.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/platform/agentHost/test/node/modelRequestProjection.test.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/platform/agentHost/test/node/providerIntegration/copilotCustomizations.integrationTest.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/sessions/contrib/providers/agentHost/test/browser/agentHostSessionChangesets.test.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/cloudSandboxAgentHostContribution.ts
e631e06b90acc60d040c214d6767eec9aae400e6,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/test/browser/remoteAgentHostSessionsProvider.test.ts
ce2c5a7c0bcb7a503aec978f0528c2daf89f472e,sukumarp2022,build/gulpfile.reh.ts
ce2c5a7c0bcb7a503aec978f0528c2daf89f472e,sukumarp2022,build/gulpfile.vscode.ts
ce2c5a7c0bcb7a503aec978f0528c2daf89f472e,sukumarp2022,build/lib/copilot.ts
ce2c5a7c0bcb7a503aec978f0528c2daf89f472e,sukumarp2022,build/lib/test/copilot.test.ts
52fee89feabf146e6c4d99682d8f62dbb3428c90,sukumarp2022,src/vs/platform/agentHost/node/claude/claudeAgent.ts
52fee89feabf146e6c4d99682d8f62dbb3428c90,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/browser/cloudSandboxApiService.ts
52fee89feabf146e6c4d99682d8f62dbb3428c90,sukumarp2022,src/vs/sessions/contrib/providers/remoteAgentHost/test/browser/cloudSandboxApiService.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,.github/CODENOTIFY
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,.github/CODEOWNERS
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/copilot/src/platform/promptFiles/test/node/agentInstructionsLocator.spec.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/copilot/src/platform/promptFiles/vscode-node/agentInstructionsLocator.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-abyss/themes/abyss-color-theme.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-defaults/themes/dark_modern.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-defaults/themes/dark_vs.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-defaults/themes/light_modern.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-defaults/themes/light_vs.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-monokai-dimmed/themes/dimmed-monokai-color-theme.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-red/themes/Red-color-theme.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-solarized-dark/themes/solarized-dark-color-theme.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,extensions/theme-solarized-light/themes/solarized-light-color-theme.json
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/code/browser/workbench/workbench-dev.html
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/code/browser/workbench/workbench.html
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/code/electron-utility/sharedProcess/sharedProcessMain.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/browser/widget/multiDiffEditor/compressedVirtualizedScrollLayout.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/browser/widget/multiDiffEditor/compressedVirtualizedScrollView.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/browser/widget/multiDiffEditor/diffEditorItemTemplate.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/browser/widget/multiDiffEditor/multiDiffEditorWidgetImpl.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/browser/widget/multiDiffEditor/objectPool.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/test/browser/widget/compressedVirtualizedScrollLayout.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/editor/test/browser/widget/objectPool.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/common/devContainerAgentHost.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/common/meta/agentMergeMessageMeta.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/common/remoteAgentHostService.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/electron-main/electronAgentHostStarter.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/node/agentHostTurnTracker.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/node/devContainerAgentHostService.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/node/remoteAgentHostCliInstaller.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/node/sshRemoteAgentHostHelpers.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/node/sshRemoteAgentHostService.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/test/common/agentHostTelemetry.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/test/electron-browser/remoteAgentHostService.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/test/node/agentHostTelemetryReporter.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/test/node/devContainerAgentHostService.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/agentHost/test/node/sshRemoteAgentHostHelpers.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/hover/browser/hoverService.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/platform/hover/test/browser/hoverService.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/server/node/webClientServer.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/server/test/node/webClientServer.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/common/agentHostSessionsProvider.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/common/devContainerAgentHostService.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/chat/browser/sessionBackgroundActivitiesControl.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/chat/test/browser/openSessionLinkOpener.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/chat/test/browser/sessionBackgroundActivitiesControl.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/github/browser/githubReferenceList.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/github/browser/issueActions.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/github/browser/pullRequestActions.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/github/test/browser/githubContribution.test.ts
f8dc82446176cc76a9b1c7f3376f1a772420970d,sukumarp2022,src/vs/sessions/contrib/github/test/browser/issueActions.test.ts
