file_name,unique_developers_per_file,dominant_developer_share,total_file_commits,single_contributor_flag,contributor_concentration,dominant_developer
extensions/copilot/src/extension/chatSessions/copilotcli/node/test/nodePtyShim.spec.ts,35,0.1206896551724138,58,0,0.1206896551724138,roblourens
extensions/copilot/src/extension/chatSessions/copilotcli/node/test/permissionHelpers.spec.ts,2,0.6666666666666666,3,0,0.6666666666666666,sandy081
extensions/copilot/src/extension/chatSessions/copilotcli/node/test/testHelpers.ts,49,0.11702127659574468,94,0,0.11702127659574468,dmitrivMS
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/copilotCLICustomizationProvider.ts,25,0.20833333333333334,48,0,0.20833333333333334,dmitrivMS
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/test/copilotCLICustomizationProvider.spec.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/test/copilotCLISDKUpgrade.spec.ts,26,0.11363636363636363,44,0,0.11363636363636363,roblourens
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/test/diagnosticsChanged.spec.ts,27,0.22916666666666666,48,0,0.22916666666666666,dmitrivMS
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/test/getDiagnostics.spec.ts,2,0.5,2,0,0.5,jadefr
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/test/lockFile.spec.ts,28,0.14285714285714285,49,0,0.14285714285714285,dmitrivMS
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/tools/getDiagnostics.ts,1,1.0,1,1,1.0,vs-code-engineering[bot]
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/tools/push/diagnosticsChanged.ts,28,0.21568627450980393,51,0,0.21568627450980393,dmitrivMS
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/tools/push/test/diagnosticsChanged.test.ts,1,1.0,2,1,1.0,vs-code-engineering[bot]
extensions/copilot/src/extension/chatSessions/copilotcli/vscode-node/tools/utils.ts,1,1.0,1,1,1.0,vs-code-engineering[bot]
extensions/copilot/src/extension/chatSessions/vscode-node/chatHistoryBuilder.ts,23,0.14634146341463414,41,0,0.14634146341463414,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/chatSessionChangesCache.ts,29,0.14285714285714285,56,0,0.14285714285714285,rzhao271
extensions/copilot/src/extension/chatSessions/vscode-node/chatSessionRepositoryTracker.ts,42,0.1414141414141414,99,0,0.1414141414141414,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/chatSessions.ts,35,0.11842105263157894,76,0,0.11842105263157894,roblourens
extensions/copilot/src/extension/chatSessions/vscode-node/claudeChatSessionContentProvider.ts,40,0.12643678160919541,87,0,0.12643678160919541,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/claudeCustomizationProvider.ts,23,0.14285714285714285,42,0,0.14285714285714285,sandy081
extensions/copilot/src/extension/chatSessions/vscode-node/claudeSessionOptionBuilder.ts,23,0.1282051282051282,39,0,0.1282051282051282,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/claudeWorkspaceFolderServiceImpl.ts,24,0.12195121951219512,41,0,0.12195121951219512,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/cloudBackendTelemetry.ts,26,0.12962962962962962,54,0,0.12962962962962962,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/copilotCLIChatSessions.ts,63,0.14427860696517414,201,0,0.14427860696517414,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/copilotCLIChatSessionsContribution.ts,53,0.15384615384615385,156,0,0.15384615384615385,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/copilotCLIShim.ps1,1,1.0,1,1,1.0,Hamjaster
extensions/copilot/src/extension/chatSessions/vscode-node/copilotCloudSessionContentBuilder.ts,41,0.08080808080808081,99,0,0.08080808080808081,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/copilotCloudSessionsProvider.ts,92,0.1043956043956044,364,0,0.1043956043956044,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/folderRepositoryManagerImpl.ts,23,0.1282051282051282,39,0,0.1282051282051282,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/jobsApiBackend.ts,26,0.1320754716981132,53,0,0.1320754716981132,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/pullArtifactResolver.ts,39,0.10344827586206896,87,0,0.10344827586206896,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/sessionRequestLifecycle.ts,29,0.14545454545454545,55,0,0.14545454545454545,rzhao271
extensions/copilot/src/extension/chatSessions/vscode-node/taskApiBackend.ts,53,0.09740259740259741,154,0,0.09740259740259741,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/taskTurnStreamer.ts,35,0.09090909090909091,77,0,0.09090909090909091,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/test/chatHistoryBuilder.spec.ts,23,0.15,40,0,0.15,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/claudeChatSessionContentProvider.spec.ts,40,0.12790697674418605,86,0,0.12790697674418605,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/test/claudeCustomizationProvider.spec.ts,23,0.1282051282051282,39,0,0.1282051282051282,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/claudeSessionOptionBuilder.spec.ts,23,0.13157894736842105,38,0,0.13157894736842105,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/claudeWorkspaceFolderService.spec.ts,23,0.13157894736842105,38,0,0.13157894736842105,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/copilotCLIChatSessionParticipant.spec.ts,28,0.15517241379310345,58,0,0.15517241379310345,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/test/copilotCLIChatSessions.spec.ts,49,0.15702479338842976,121,0,0.15702479338842976,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/test/copilotCloudSessionsProvider.spec.ts,89,0.1111111111111111,324,0,0.1111111111111111,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode-node/test/fixtures/4c289ca8-f8bb-4588-8400-88b78beb784d.jsonl,23,0.13157894736842105,38,0,0.13157894736842105,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/fixtures/98b76fb9-f5d3-40c5-ab82-b970c20e3764.jsonl,22,0.13513513513513514,37,0,0.13513513513513514,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/fixtures/bd937e2a-89e9-4d7b-8125-293a35863fa4.jsonl,22,0.13513513513513514,37,0,0.13513513513513514,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode-node/test/folderRepositoryManager.spec.ts,22,0.13513513513513514,37,0,0.13513513513513514,SimonSiefke
extensions/copilot/src/extension/chatSessions/vscode/chatSessionsUriHandler.ts,25,0.13725490196078433,51,0,0.13725490196078433,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode/cloudAgentBackend.ts,48,0.11811023622047244,127,0,0.11811023622047244,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode/copilotCodingAgentUtils.ts,40,0.08333333333333333,96,0,0.08333333333333333,dmitrivMS
extensions/copilot/src/extension/chatSessions/vscode/test/chatSessionsUriHandler.spec.ts,25,0.13725490196078433,51,0,0.13725490196078433,dmitrivMS
extensions/copilot/src/extension/chronicle/common/eventTranslator.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/chronicle/common/test/eventTranslator.spec.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/chronicle/node/cloudSessionApiClient.ts,24,0.1282051282051282,39,0,0.1282051282051282,meganrogge
extensions/copilot/src/extension/chronicle/node/test/cloudSessionApiClient.spec.ts,24,0.1282051282051282,39,0,0.1282051282051282,meganrogge
extensions/copilot/src/extension/chronicle/vscode-node/remoteSessionExporter.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/chronicle/vscode-node/sessionSyncStatus.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/chronicle/vscode-node/test/remoteSessionExporter.spec.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/codeBlocks/node/codeBlockProcessor.ts,26,0.12195121951219512,41,0,0.12195121951219512,meganrogge
extensions/copilot/src/extension/common/meteredInlineCompletions.ts,1,1.0,2,1,1.0,dmitrivMS
extensions/copilot/src/extension/common/test/meteredInlineCompletions.spec.ts,1,1.0,2,1,1.0,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/completionsServiceBridges.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/extension/src/byokCompletionModelsContribution.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/extension/src/config.ts,28,0.11627906976744186,43,0,0.11627906976744186,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/extension/src/copilotCompletionFeedbackTracker.ts,3,0.4,5,0,0.4,roblourens
extensions/copilot/src/extension/completions-core/vscode-node/extension/src/modelPicker.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/extension/src/vscodeInlineCompletionItemProvider.ts,34,0.24691358024691357,81,0,0.24691358024691357,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/auth/copilotTokenManager.ts,37,0.14285714285714285,56,0,0.14285714285714285,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/auth/test/copilotTokenManager.spec.ts,37,0.14285714285714285,56,0,0.14285714285714285,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/config.ts,28,0.11627906976744186,43,0,0.11627906976744186,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/diagnostics.ts,3,0.4,5,0,0.4,roblourens
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/completionsFromNetwork.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/ghostText.ts,3,0.3333333333333333,3,0,0.3333333333333333,SimonSiefke
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/requestContext.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/test/ghostText.test.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/ghostText/test/streamedCompletionSplitter.test.ts,30,0.2641509433962264,53,0,0.2641509433962264,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/config.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/fetch.fake.ts,30,0.2641509433962264,53,0,0.2641509433962264,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/fetch.ts,1,1.0,2,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/model.ts,1,1.0,2,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/test/fetch.test.ts,1,1.0,2,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/openai/test/model.test.ts,1,1.0,2,1,1.0,unbadfish
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/prompt/components/test/similarFiles.test.tsx,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/prompt/similarFiles/neighborFiles.ts,26,0.12195121951219512,41,0,0.12195121951219512,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/prompt/similarFiles/test/neighborFiles.test.ts,26,0.1282051282051282,39,0,0.1282051282051282,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/prompt/test/repository.test.ts,31,0.16071428571428573,56,0,0.16071428571428573,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/test/diagnostics.test.ts,3,0.4,5,0,0.4,roblourens
extensions/copilot/src/extension/completions-core/vscode-node/lib/src/test/fetcher.ts,30,0.2641509433962264,53,0,0.2641509433962264,dmitrivMS
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/prompt.ts,26,0.1282051282051282,39,0,0.1282051282051282,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/snippetInclusion/selectRelevance.ts,38,0.11764705882352941,68,0,0.11764705882352941,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/snippetInclusion/similarFiles.ts,26,0.11904761904761904,42,0,0.11904761904761904,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/test/similarFiles.test.ts,26,0.12195121951219512,41,0,0.12195121951219512,aeschli
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/test/tokenizer.test.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/completions-core/vscode-node/prompt/src/tokenization/tokenizer.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/completions/vscode-node/byokCompletionBridgeContribution.ts,1,1.0,1,1,1.0,unbadfish
extensions/copilot/src/extension/completions/vscode-node/completionsCoreContribution.ts,1,1.0,2,1,1.0,unbadfish
extensions/copilot/src/extension/configuration/common/internalConfigurationInformation.ts,27,0.18,50,0,0.18,dmitrivMS
extensions/copilot/src/extension/configuration/vscode-node/internalConfigurationInformationCommand.ts,27,0.1875,48,0,0.1875,dmitrivMS
extensions/copilot/src/extension/conversation/common/contextSizeOptions.spec.ts,1,1.0,2,1,1.0,arronKler
extensions/copilot/src/extension/conversation/common/languageModelAccess.ts,84,0.1608832807570978,317,0,0.1608832807570978,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/cacheAwareHistoryManager.ts,1,1.0,3,1,1.0,stevescot
extensions/copilot/src/extension/conversation/vscode-node/chatParticipants.ts,48,0.1694915254237288,118,0,0.1694915254237288,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/chatRecovery.demo.md,1,1.0,6,1,1.0,edvilme
extensions/copilot/src/extension/conversation/vscode-node/chatRecovery.ts,1,1.0,18,1,1.0,edvilme
extensions/copilot/src/extension/conversation/vscode-node/conversationFeature.ts,28,0.17777777777777778,45,0,0.17777777777777778,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/languageModelAccess.ts,92,0.12240184757505773,433,0,0.12240184757505773,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/languageModelAccessPrompt.tsx,29,0.1320754716981132,53,0,0.1320754716981132,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/terminalFixGenerator.ts,4,0.3333333333333333,6,0,0.3333333333333333,roblourens
extensions/copilot/src/extension/conversation/vscode-node/test/cacheAwareHistoryManager.spec.ts,1,1.0,3,1,1.0,stevescot
extensions/copilot/src/extension/conversation/vscode-node/test/chatRecovery.spec.ts,1,1.0,12,1,1.0,edvilme
extensions/copilot/src/extension/conversation/vscode-node/test/languageModelAccess.test.ts,95,0.14187643020594964,437,0,0.14187643020594964,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/test/languageModelAccessPrompt.spec.ts,28,0.14285714285714285,49,0,0.14285714285714285,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/test/languageModelWarnings.spec.ts,38,0.1044776119402985,67,0,0.1044776119402985,dmitrivMS
extensions/copilot/src/extension/conversation/vscode-node/userActions.ts,1,1.0,1,1,1.0,samir-nimbly
extensions/copilot/src/extension/diagnosticsContext/vscode/diagnosticsContextProvider.ts,1,1.0,3,1,1.0,bstee615
extensions/copilot/src/extension/extension/vscode-node/contributions.ts,38,0.23170731707317074,82,0,0.23170731707317074,dmitrivMS
extensions/copilot/src/extension/extension/vscode-node/disableProcessReport.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/extension/vscode-node/extension.ts,1,1.0,1,1,1.0,sandy081
extensions/copilot/src/extension/extension/vscode-node/services.ts,29,0.19607843137254902,51,0,0.19607843137254902,dmitrivMS
extensions/copilot/src/extension/extension/vscode/contributions.ts,35,0.16981132075471697,53,0,0.16981132075471697,dmitrivMS
extensions/copilot/src/extension/externalAgents/node/oaiLanguageModelServer.ts,30,0.2641509433962264,53,0,0.2641509433962264,dmitrivMS
extensions/copilot/src/extension/inlineChat/vscode-node/inlineChatCodeActions.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/inlineChat2/node/inlineChatIntent.ts,45,0.23,100,0,0.23,dmitrivMS
extensions/copilot/src/extension/inlineChat2/test/node/inlineChatIntent.spec.ts,2,0.5,2,0,0.5,sandy081
extensions/copilot/src/extension/inlineEdits/common/editRebase.ts,26,0.13157894736842105,38,0,0.13157894736842105,aeschli
extensions/copilot/src/extension/inlineEdits/common/inlineEditCommands.ts,16,0.3448275862068966,29,0,0.3448275862068966,dmitrivMS
extensions/copilot/src/extension/inlineEdits/common/userInteractionMonitor.ts,46,0.15217391304347827,92,0,0.15217391304347827,dmitrivMS
extensions/copilot/src/extension/inlineEdits/node/continuousEnhancedTelemetrySender.ts,40,0.22784810126582278,79,0,0.22784810126582278,dmitrivMS
extensions/copilot/src/extension/inlineEdits/node/nextEditCache.ts,39,0.1095890410958904,73,0,0.1095890410958904,aeschli
extensions/copilot/src/extension/inlineEdits/node/nextEditProvider.ts,79,0.1453287197231834,289,0,0.1453287197231834,dmitrivMS
extensions/copilot/src/extension/inlineEdits/node/nextEditProviderTelemetry.ts,42,0.10112359550561797,89,0,0.10112359550561797,roblourens
extensions/copilot/src/extension/inlineEdits/node/nextEditResult.ts,2,0.5,2,0,0.5,Ben Steenhoek
extensions/copilot/src/extension/inlineEdits/node/speculativeRequestManager.ts,28,0.19298245614035087,57,0,0.19298245614035087,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/common/userInteractionMonitor.spec.ts,51,0.15178571428571427,112,0,0.15178571428571427,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/node/continuousEnhancedTelemetrySender.spec.ts,29,0.16666666666666666,48,0,0.16666666666666666,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/node/nesXtabHistoryTracker.spec.ts,29,0.18,50,0,0.18,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/node/nextEditCacheCursorDistance.spec.ts,29,0.08108108108108109,37,0,0.08108108108108109,aeschli
extensions/copilot/src/extension/inlineEdits/test/node/nextEditCacheRebase.spec.ts,46,0.07692307692307693,104,0,0.07692307692307693,aeschli
extensions/copilot/src/extension/inlineEdits/test/node/nextEditProviderCaching.spec.ts,60,0.15527950310559005,161,0,0.15527950310559005,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/node/nextEditProviderSpeculative.spec.ts,67,0.15151515151515152,231,0,0.15151515151515152,dmitrivMS
extensions/copilot/src/extension/inlineEdits/test/node/nextEditProviderTelemetry.spec.ts,9,0.16666666666666666,12,0,0.16666666666666666,aiday-mar
extensions/copilot/src/extension/inlineEdits/test/vscode-node/documentFilter.spec.ts,9,0.23076923076923078,13,0,0.23076923076923078,sandy081
extensions/copilot/src/extension/inlineEdits/test/vscode-node/isInlineSuggestion.spec.ts,19,0.16666666666666666,30,0,0.16666666666666666,sandy081
extensions/copilot/src/extension/inlineEdits/vscode-node/inlineCompletionProvider.ts,61,0.1781609195402299,174,0,0.1781609195402299,dmitrivMS
extensions/copilot/src/extension/inlineEdits/vscode-node/inlineEditProviderFeature.ts,41,0.189873417721519,79,0,0.189873417721519,dmitrivMS
extensions/copilot/src/extension/inlineEdits/vscode-node/isInlineSuggestion.ts,20,0.16129032258064516,31,0,0.16129032258064516,sandy081
extensions/copilot/src/extension/inlineEdits/vscode-node/jointInlineCompletionProvider.ts,52,0.19130434782608696,115,0,0.19130434782608696,dmitrivMS
extensions/copilot/src/extension/inlineEdits/vscode-node/parts/documentFilter.ts,9,0.23076923076923078,13,0,0.23076923076923078,sandy081
extensions/copilot/src/extension/inlineEdits/vscode-node/parts/vscodeWorkspace.ts,10,0.21428571428571427,14,0,0.21428571428571427,sandy081
extensions/copilot/src/extension/inlineEdits/vscode-node/similarFilesContext.ts,26,0.1590909090909091,44,0,0.1590909090909091,ulugbekna
extensions/copilot/src/extension/inlineEdits/vscode-node/unifiedCompletions.ts,27,0.1590909090909091,44,0,0.1590909090909091,dmitrivMS
extensions/copilot/src/extension/intents/node/agentIntent.ts,73,0.09716599190283401,247,0,0.09716599190283401,roblourens
extensions/copilot/src/extension/intents/node/askAgentIntent.ts,1,1.0,3,1,1.0,luotianyiismywife
extensions/copilot/src/extension/intents/node/cacheBreakpoints.ts,37,0.1,80,0,0.1,SimonSiefke
extensions/copilot/src/extension/intents/node/newNotebookIntent.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/intents/node/test/agentSummarizeCommand.spec.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/intents/node/test/agentToolFallback.spec.ts,1,1.0,1,1,1.0,dileepyavan
extensions/copilot/src/extension/intents/node/test/backgroundTodoEnablement.spec.ts,7,0.2222222222222222,9,0,0.2222222222222222,roblourens
extensions/copilot/src/extension/intents/node/test/cacheBreakpoints.spec.ts,37,0.1,80,0,0.1,SimonSiefke
extensions/copilot/src/extension/intents/node/test/contextSizeOverride.spec.ts,35,0.15254237288135594,59,0,0.15254237288135594,roblourens
extensions/copilot/src/extension/intents/node/test/newNotebookIntent.spec.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/intents/node/test/searchSubagentGating.spec.ts,41,0.08536585365853659,82,0,0.08536585365853659,roblourens
extensions/copilot/src/extension/intents/node/test/setupTestsInvocation.spec.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/intents/node/testIntent/setupTestsInvocation.tsx,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/intents/node/testIntent/testFromTestInvocation.tsx,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/intents/node/testIntent/testInfoStorage.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/intents/node/testIntent/testIntent.tsx,33,0.10526315789473684,57,0,0.10526315789473684,roblourens
extensions/copilot/src/extension/intents/node/toolCallingLoop.ts,77,0.10267857142857142,224,0,0.10267857142857142,dmitrivMS
extensions/copilot/src/extension/intents/test/node/askAgentIntent.spec.ts,1,1.0,3,1,1.0,luotianyiismywife
extensions/copilot/src/extension/intents/test/node/mockChatHookService.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/intents/test/node/toolCallingLoopAutopilot.spec.ts,61,0.15172413793103448,145,0,0.15172413793103448,dmitrivMS
extensions/copilot/src/extension/intents/test/node/toolCallingLoopHooks.spec.ts,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/intents/test/node/toolCallingLoopUsage.spec.ts,1,1.0,3,1,1.0,sandy081
extensions/copilot/src/extension/linkify/common/filePathLinkifier.ts,29,0.1320754716981132,53,0,0.1320754716981132,dmitrivMS
extensions/copilot/src/extension/linkify/common/linkifiedText.ts,29,0.1320754716981132,53,0,0.1320754716981132,dmitrivMS
extensions/copilot/src/extension/linkify/common/modelFilePathLinkifier.ts,29,0.1320754716981132,53,0,0.1320754716981132,dmitrivMS
extensions/copilot/src/extension/linkify/common/responseStreamWithLinkification.ts,26,0.125,40,0,0.125,meganrogge
extensions/copilot/src/extension/linkify/test/node/filePathLinkifier.spec.ts,28,0.1346153846153846,52,0,0.1346153846153846,dmitrivMS
extensions/copilot/src/extension/linkify/test/node/util.ts,27,0.14583333333333334,48,0,0.14583333333333334,dmitrivMS
extensions/copilot/src/extension/linkify/test/vscode-node/findSymbol.test.ts,27,0.14583333333333334,48,0,0.14583333333333334,dmitrivMS
extensions/copilot/src/extension/linkify/vscode-node/findSymbol.ts,26,0.14893617021276595,47,0,0.14893617021276595,dmitrivMS
extensions/copilot/src/extension/linkify/vscode-node/findWord.ts,26,0.14893617021276595,47,0,0.14893617021276595,dmitrivMS
extensions/copilot/src/extension/linkify/vscode-node/symbolLinkifier.ts,25,0.15217391304347827,46,0,0.15217391304347827,dmitrivMS
extensions/copilot/src/extension/log/vscode-node/loggingActions.ts,25,0.14285714285714285,42,0,0.14285714285714285,aeschli
extensions/copilot/src/extension/log/vscode-node/requestLogTree.ts,1,1.0,1,1,1.0,n-gist
extensions/copilot/src/extension/mcp/test/vscode-node/nuget.stub.spec.ts,29,0.2692307692307692,52,0,0.2692307692307692,dmitrivMS
extensions/copilot/src/extension/mcp/vscode-node/nuget.ts,29,0.2830188679245283,53,0,0.2830188679245283,dmitrivMS
extensions/copilot/src/extension/onboardDebug/vscode-node/copilotDebugCommandContribution.ts,25,0.14285714285714285,49,0,0.14285714285714285,dmitrivMS
extensions/copilot/src/extension/otel/vscode-node/otelContrib.ts,30,0.13043478260869565,46,0,0.13043478260869565,dmitrivMS
extensions/copilot/src/extension/prompt/common/chatVariablesCollection.ts,20,0.10714285714285714,28,0,0.10714285714285714,dmitrivMS
extensions/copilot/src/extension/prompt/common/conversation.ts,1,1.0,1,1,1.0,martincheck
extensions/copilot/src/extension/prompt/common/intents.ts,39,0.12345679012345678,81,0,0.12345679012345678,roblourens
extensions/copilot/src/extension/prompt/common/toolCallRound.ts,26,0.125,40,0,0.125,aeschli
extensions/copilot/src/extension/prompt/node/chatMLFetcher.ts,77,0.13513513513513514,222,0,0.13513513513513514,dmitrivMS
extensions/copilot/src/extension/prompt/node/chatMLFetcherTelemetry.ts,50,0.2,95,0,0.2,dmitrivMS
extensions/copilot/src/extension/prompt/node/chatParticipantRequestHandler.ts,39,0.17391304347826086,69,0,0.17391304347826086,dmitrivMS
extensions/copilot/src/extension/prompt/node/codebaseToolCalling.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/prompt/node/defaultIntentRequestHandler.ts,59,0.10135135135135136,148,0,0.10135135135135136,dmitrivMS
extensions/copilot/src/extension/prompt/node/executionSubagentToolCallingLoop.ts,31,0.16666666666666666,66,0,0.16666666666666666,meganrogge
extensions/copilot/src/extension/prompt/node/promptCategorizer.ts,3,0.5,4,0,0.5,sandy081
extensions/copilot/src/extension/prompt/node/pseudoStartStopConversationCallback.ts,25,0.1388888888888889,36,0,0.1388888888888889,meganrogge
extensions/copilot/src/extension/prompt/node/repoInfoTelemetry.ts,38,0.0963855421686747,83,0,0.0963855421686747,dmitrivMS
extensions/copilot/src/extension/prompt/node/searchSubagentToolCallingLoop.ts,49,0.11214953271028037,107,0,0.11214953271028037,dmitrivMS
extensions/copilot/src/extension/prompt/node/test/__snapshots__/defaultIntentRequestHandler.spec.ts.snap,26,0.125,40,0,0.125,aeschli
extensions/copilot/src/extension/prompt/node/test/chatMLFetcherResponseApiTelemetry.spec.ts,29,0.2641509433962264,53,0,0.2641509433962264,dmitrivMS
extensions/copilot/src/extension/prompt/node/test/chatMLFetcherRetry.spec.ts,2,0.6666666666666666,3,0,0.6666666666666666,martincheck
extensions/copilot/src/extension/prompt/node/test/codebaseToolCalling.spec.ts,1,1.0,1,1,1.0,wycats
extensions/copilot/src/extension/prompt/node/test/defaultIntentRequestHandler.spec.ts,44,0.09090909090909091,88,0,0.09090909090909091,meganrogge
extensions/copilot/src/extension/prompt/node/test/promptCategorizer.spec.ts,3,0.5,4,0,0.5,sandy081
extensions/copilot/src/extension/prompt/node/test/repoInfoTelemetry.spec.ts,24,0.13157894736842105,38,0,0.13157894736842105,aeschli
extensions/copilot/src/extension/prompt/node/test2Impl.tsx,1,1.0,1,1,1.0,SimonSiefke
extensions/copilot/src/extension/prompt/test/node/conversation.spec.ts,1,1.0,1,1,1.0,martincheck
extensions/copilot/src/extension/prompt/test/node/executionSubagentToolCallingLoop.spec.ts,31,0.16666666666666666,66,0,0.16666666666666666,meganrogge
