commit_sha,pr_number,file_name,status,additions,deletions,changes
9c53b228eacec239fbf9498583bd9fe702fc1b45,335491,src/vs/platform/agentHost/node/codex/codexPromptResolver.ts,modified,19,6,25
9c53b228eacec239fbf9498583bd9fe702fc1b45,335491,src/vs/platform/agentHost/node/codex/codexReplayMapper.ts,modified,41,1,42
9c53b228eacec239fbf9498583bd9fe702fc1b45,335491,src/vs/platform/agentHost/test/node/codex/codexPromptResolver.test.ts,modified,21,0,21
9c53b228eacec239fbf9498583bd9fe702fc1b45,335491,src/vs/platform/agentHost/test/node/codex/codexReplayMapper.test.ts,modified,74,1,75
8ea05433e54552310bbce1c2b9d63b42a654344e,335490,src/vs/platform/agentHost/node/codex/codexAgent.ts,modified,3,1,4
8ea05433e54552310bbce1c2b9d63b42a654344e,335490,src/vs/platform/agentHost/test/node/codex/codexPrewarmEviction.test.ts,modified,78,1,79
57a1ec77f47d534a0342fcea6cfd1c769fea82a6,335490,src/vs/platform/agentHost/test/node/e2e/suites/serverToolsSuite.ts,modified,3,3,6
4c67ed9cc122b9900acf6018e4074189146509b0,335488,src/vs/workbench/api/common/extHost.api.impl.ts,modified,3,3,6
4c67ed9cc122b9900acf6018e4074189146509b0,335488,src/vs/workbench/api/common/extHostTerminalShellIntegration.ts,modified,4,4,8
4c67ed9cc122b9900acf6018e4074189146509b0,335488,src/vs/workbench/contrib/chat/test/common/languageModels.test.ts,modified,2,2,4
b657f57d3e613b91ecfe18dc12b3cfcc02279ab6,335488,src/vs/workbench/api/common/extHost.api.impl.ts,modified,3,3,6
b657f57d3e613b91ecfe18dc12b3cfcc02279ab6,335488,src/vs/workbench/api/common/extHostTerminalShellIntegration.ts,modified,4,4,8
b657f57d3e613b91ecfe18dc12b3cfcc02279ab6,335488,src/vs/workbench/contrib/chat/test/common/languageModels.test.ts,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/launch/SKILL.md,modified,7,21,28
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/launch/scripts/launch.ps1,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/launch/scripts/launch.sh,modified,3,3,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/update-codex-sdk/SKILL.md,removed,0,88,88
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/update-codex-sdk/agents/openai.yaml,removed,0,4,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.agents/skills/update-codex-sdk/scripts/latest-private-version.ts,removed,0,186,186
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.eslint-allowed-bracket-notation-files,added,534,0,534
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.eslint-plugin-local/code-no-untyped-meta-access.ts,modified,8,10,18
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/CODENOTIFY,modified,47,0,47
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/CODEOWNERS,modified,4,0,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/codeql/codeql-config.yml,modified,105,11,116
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/instructions/agentHostTesting.instructions.md,modified,5,4,9
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/instructions/design-philosophy.instructions.md,modified,5,16,21
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/instructions/design-tokens.instructions.md,modified,23,75,98
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/instructions/learnings.instructions.md,modified,1,2,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/instructions/tree-widgets.instructions.md,modified,1,3,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/accessibility/SKILL.md,modified,2,4,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/agent-host-chat-contributions/SKILL.md,modified,61,184,245
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/agent-host-e2e-tests/SKILL.md,modified,1,2,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/auto-perf-optimize/scratchpad/README.md,modified,8,22,30
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/chat-perf/SKILL.md,modified,2,4,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/customizations-in-the-agent-host/SKILL.md,modified,31,90,121
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/design-philosophy/SKILL.md,modified,75,225,300
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/flaky-smoke-tests/SKILL.md,modified,33,101,134
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/integration-tests/SKILL.md,modified,1,2,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/otel/SKILL.md,modified,141,214,355
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/SKILL.md,modified,7,19,26
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/extension-policy.md,modified,6,13,19
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/github-managed-settings.md,modified,57,243,300
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/legacy-permission-policy.md,modified,6,16,22
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/local-testing.md,modified,12,50,62
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/mixed-policy.md,modified,1,2,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/sdk-runtime-policy.md,modified,16,35,51
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/policy-and-managed-settings/vscode-policy.md,modified,13,32,45
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/sweeper-fix/SKILL.md,modified,26,73,99
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/update-screenshots/SKILL.md,modified,12,34,46
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/ux-css-layout/SKILL.md,modified,19,75,94
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/ux-theming/SKILL.md,modified,1,6,7
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/skills/validate-ui-scenario/SKILL.md,modified,25,72,97
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/chat-lib-package.yml,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/codeql.yml,added,51,0,51
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/component-fixtures.yml,modified,10,2,12
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/copilot-setup-steps.yml,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/monaco-editor.yml,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/pr-darwin-test.yml,modified,4,1,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/pr-linux-test.yml,modified,20,2,22
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/pr-win32-test.yml,modified,4,1,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,.github/workflows/telemetry.yml,modified,7,1,8
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,CodeQL.yml,removed,0,30,30
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/.moduleignore,modified,10,0,10
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/agent-sdk/agents/claude/package-lock.json,modified,35,21,56
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/darwin/steps/product-build-darwin-test.yml,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/dependencies-check.yml,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/linux/steps/product-build-linux-test.yml,modified,16,0,16
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/product-build-ado-ci.yml,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/product-build.yml,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/publish-types/publish-types.yml,modified,4,0,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/azure-pipelines/win32/steps/product-build-win32-test.yml,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/gulpfile.editor.ts,modified,13,1,14
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/i18n.resources.json,modified,4,0,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/policies/policyData.jsonc,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/screenshotComment.ts,added,33,0,33
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/screenshotDiffReport.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/stylelint/vscode-known-variables.json,modified,11,1,12
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/lib/test/screenshotComment.test.ts,added,85,0,85
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/rspack/package-lock.json,modified,8,8,16
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/rspack/package.json,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/vite/package-lock.json,modified,8,8,16
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,build/vite/package.json,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,eslint.config.js,modified,26,0,26
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/configuration-editing/src/settingsDocumentHelper.ts,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/CodeQL.yml,removed,0,5,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/build/update-assets.yml,modified,4,0,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/docs/monitoring/agent_monitoring.md,modified,45,80,125
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/docs/monitoring/agent_monitoring_arch.md,removed,0,447,447
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/docs/monitoring/otel-data-flow.html,removed,0,548,548
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/package.json,modified,1,29,30
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/package.nls.json,modified,0,2,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/chatSessions/vscode-node/copilotCloudSessionsProvider.ts,modified,38,10,48
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/chatSessions/vscode-node/test/copilotCloudSessionsProvider.spec.ts,modified,28,1,29
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/completions-core/vscode-node/extension/src/vscodeInlineCompletionItemProvider.ts,modified,5,2,7
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/extension/vscode-node/contributions.ts,modified,4,5,9
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineChat2/node/inlineChatIntent.ts,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/common/inlineEditCommands.ts,renamed,2,1,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/node/continuousEnhancedTelemetrySender.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/node/nextEditProvider.ts,modified,2,8,10
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/test/node/nextEditProviderCaching.spec.ts,modified,11,10,21
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/test/node/nextEditProviderSpeculative.spec.ts,modified,43,30,73
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/vscode-node/inlineCompletionProvider.ts,modified,10,8,18
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/vscode-node/inlineEditProviderFeature.ts,modified,22,35,57
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/inlineEdits/vscode-node/jointInlineCompletionProvider.ts,removed,0,837,837
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/mcp/test/vscode-node/nuget.stub.spec.ts,modified,61,1,62
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/mcp/vscode-node/nuget.ts,modified,70,32,102
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/prompts/node/agent/openai/hiddenModelNPrompt.tsx,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/prompts/node/panel/chatVariables.tsx,modified,5,1,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/prompts/node/panel/test/toolCalling.spec.ts,modified,4,1,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/prompts/node/panel/toolCalling.tsx,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/serverPlugin/fixtures/context/p14/source/importExportEquals.ts,added,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/serverPlugin/fixtures/context/p14/source/structuralEntities.ts,added,75,0,75
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/serverPlugin/src/common/regionContextProvider.ts,modified,139,26,165
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/serverPlugin/src/node/test/regionContext.spec.ts,modified,233,0,233
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/regionContextProvider.ts,modified,123,25,148
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/typescriptContext/vscode-node/ts7/test/regionContext.spec.ts,modified,227,6,233
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/xtab/common/promptCrafting.ts,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/xtab/node/xtabProvider.ts,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/xtab/test/common/promptCrafting.spec.ts,modified,26,0,26
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/extension/xtab/test/node/xtabProvider.spec.ts,modified,13,0,13
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/lib/node/chatLibMain.ts,modified,0,1,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/configuration/common/configurationService.ts,modified,5,22,27
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/endpoint/common/autoModeTiers.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/endpoint/node/automodeService.ts,modified,2,4,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/endpoint/node/test/automodeService.spec.ts,modified,14,12,26
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/github/common/githubService.ts,modified,1,5,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/inlineEdits/common/dataTypes/xtabPromptOptions.ts,modified,23,12,35
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/inlineEdits/common/utils/utils.ts,modified,0,6,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/inlineEdits/test/common/xtabPromptOptions.spec.ts,modified,36,0,36
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/src/platform/remoteCodeSearch/common/adoCodeSearchService.ts,modified,1,6,7
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/test/pipeline/cursorJump/cursorJumpPromptStep.ts,modified,0,1,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/test/pipeline/promptStep.ts,modified,0,1,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/test/simulation/inlineEdit/inlineEditTester.ts,modified,3,1,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/copilot/tsconfig.json,modified,2,1,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/css-language-features/package-lock.json,modified,29,29,58
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/css-language-features/package.json,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/css-language-features/server/package-lock.json,modified,26,26,52
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/css-language-features/server/package.json,modified,4,4,8
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/git/src/cloneManager.ts,modified,7,4,11
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/git/src/commands.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/git/src/git.ts,modified,10,6,16
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/git/src/test/smoke.test.ts,modified,90,0,90
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/github-authentication/package.json,modified,2,1,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/github-authentication/src/github.ts,modified,36,16,52
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/github-authentication/src/test/github.test.ts,modified,77,8,85
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/github-authentication/tsconfig.json,modified,2,1,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/markdown-language-features/.vscodeignore,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/markdown-language-features/markdown-editor-src/editor.ts,modified,4,1,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/markdown-language-features/package-lock.json,modified,4,4,8
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/markdown-language-features/package.json,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-abyss/themes/abyss-color-theme.json,modified,5,1,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/2026-dark.json,modified,43,57,100
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/2026-light.json,modified,42,56,98
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/dark_modern.json,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/dark_vs.json,modified,3,1,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/hc_black.json,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/hc_light.json,modified,2,0,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/light_modern.json,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-defaults/themes/light_vs.json,modified,3,1,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-kimbie-dark/themes/kimbie-dark-color-theme.json,modified,5,0,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-monokai-dimmed/themes/dimmed-monokai-color-theme.json,modified,6,0,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-monokai/themes/monokai-color-theme.json,modified,5,0,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-quietlight/themes/quietlight-color-theme.json,modified,6,0,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-red/themes/Red-color-theme.json,modified,6,2,8
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-solarized-dark/themes/solarized-dark-color-theme.json,modified,5,1,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-solarized-light/themes/solarized-light-color-theme.json,modified,5,1,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/theme-tomorrow-night-blue/themes/tomorrow-night-blue-color-theme.json,modified,5,0,5
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/typescript-language-features/src/task/taskProvider.ts,modified,5,7,12
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/vscode-api-tests/src/singlefolder-tests/browser.tools.test.ts,modified,5,1,6
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,extensions/vscode-test-resolver/src/extension.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,package-lock.json,modified,189,64,253
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,package.json,modified,5,5,10
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,remote/package-lock.json,modified,167,42,209
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,remote/package.json,modified,2,2,4
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,scripts/chat-simulation/common/mock-llm-server.ts,modified,105,1,106
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/bootstrap-esm.ts,modified,18,2,20
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/dom.ts,modified,5,2,7
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/domSanitize.ts,modified,30,9,39
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/markdownRenderer.ts,modified,24,7,31
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/findinput/findInput.ts,modified,8,4,12
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/radio/radio.css,modified,64,18,82
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/radio/radio.ts,modified,71,6,77
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/splitview/splitview.ts,modified,7,1,8
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/toolbar/toolbar.ts,modified,144,41,185
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/browser/ui/tree/abstractTree.ts,modified,13,0,13
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/common/assert.ts,modified,0,2,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/common/date.ts,modified,25,0,25
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/common/network.ts,modified,1,0,1
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/common/platform.ts,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/parts/request/common/requestImpl.ts,modified,3,0,3
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/parts/request/test/electron-main/request.test.ts,modified,26,0,26
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/domSanitize.test.ts,modified,69,1,70
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/markdownRenderer.test.ts,modified,93,0,93
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/ui/radio/radio.test.ts,modified,144,2,146
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/ui/splitview/splitview.test.ts,modified,41,0,41
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/ui/toolbar/toolbar.test.ts,modified,260,1,261
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/browser/ui/tree/objectTree.test.ts,modified,74,0,74
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/base/test/common/date.test.ts,modified,20,1,21
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/electron-browser/workbench/partsSplash.ts,added,21,0,21
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/electron-browser/workbench/workbench.ts,modified,7,9,16
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/electron-main/app.ts,modified,31,29,60
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/electron-main/main.ts,modified,1,1,2
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/test/electron-browser/partsSplash.test.ts,added,99,0,99
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/code/test/node/bootstrapESM.test.ts,modified,160,2,162
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/editor/browser/config/fontMeasurements.ts,modified,21,8,29
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/editor/browser/gpu/viewGpuContext.ts,modified,19,1,20
8e046f0c5f07a0466b116c801fb4ac6a7b0b87c5,335488,src/vs/editor/browser/view/domLineBreaksComputer.ts,modified,78,58,136
